outcome,payment_account_prefix_same_as_address_prefix,payment_account_infrequent_account,payment_account_rare_account,bids_per_auction_per_ip_entropy_median,bids_per_auction_per_ip_entropy_mean,ips_per_bidder_per_auction_median,ips_per_bidder_per_auction_mean,only_one_user,ip_only_one_user_counts,on_ip_that_has_a_bot,on_ip_that_has_a_bot_mean,ip_entropy,dt_change_ip_median,dt_same_ip_median,num_first_bid,short,t_until_end_median,t_since_start_median,max_bids_in_hour72,sleep,dt_others_median,f_dt_others_lt_cutoff,dt_self_median,dt_self_min,monday,tuesday,wednesday,balance,bids_per_auction_median,bids_per_auction_mean,n_bids,n_urls,n_bids_url,f_urls,vasstdc27m7nks3,url_entropy,countries_per_bidder_per_auction_median,countries_per_bidder_per_auction_mean,countries_per_bidder_per_auction_max
,0,0,0,0,0.488406913,1,1.685714286,0.126582278,0.126582278,1,0.4,201.8822159,1.39E+11,21842105262,0,0.289855072,1.12E+13,1.16E+13,5,0,1500000000,0.117647059,1.15E+11,947368420,16,12,41,-9.87325968,1,1.971428571,69,12,69,0.173913043,0.463768116,99.44916026,1,1,1
,0,0,0,0,0.010830425,1,1.15625,0,0,1,0.8,163.6203129,1.10E+12,0,0,0.144578313,5.94E+12,6.82E+13,20,1,23105263159,0.013513514,0,0,10,64,9,-32.73741463,1,1.296875,83,2,83,0.024096386,0.204819277,42.45984583,1,1,1
,0,0,1,0,0,1,1,0.333333333,0.333333333,1,0.5,0,-1,-1,0,0,3.50E+13,4.23E+13,1,1,263157895,0.5,,,0,1,1,0,1,1,2,2,2,1,0.5,0,1,1,1
,0,0,1,0,0,1,1,0,0,1,1,0,-1,-1,0,1,9.72E+12,1.88E+12,1,1,736842104,0,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,1,0,0,1,1,0,0,1,1,0.693147181,6.21E+12,-1,0,1,7.85E+12,5.79E+12,1,1,263157894,0,6.21E+12,5.34E+12,1,1,1,0,1,1,3,2,3,0.666666667,0.666666667,0.693147181,1,1,1
,0,1,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,4.54E+12,5.31E+12,1,1,52631578,1,,,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,0,0,1.553433565,1,2.12195122,0.447852761,0.447852761,1,0.072289157,312.2665356,71000000000,10157894736,1,1,2.94E+12,9.41E+12,5,0,18000000000,0.012987013,63684210526,157894738,5,33,52,-22.22808602,1,2.195121951,90,2,90,0.022222222,0.988888889,4.48863637,1,1,1
,0,0,1,0.693147181,1.58200776,2,2.462962963,0.321285141,0.321285141,1,0.105263158,458.6753601,11684210528,0,0,1,7.32E+12,2.50E+12,37,1,7368421052,0.016129032,0,0,95,49,25,-22.28296535,3,3.12962963,169,2,169,0.01183432,0.74556213,96.66250446,1,1,1
,0,0,0,0,0,1,1.166666667,0.066666667,0.066666667,1,0.692307692,64.55753863,5.57E+11,-1,0,0.178571429,8.17E+12,8.51E+12,4,0,1500000000,0.214285714,5.57E+11,8947368422,10,11,7,-0.423814247,1,1.166666667,28,16,28,0.571428571,0.321428571,50.77488189,1,1.041666667,2
,0,0,0,0,8.04928524,2,4.76,0.237345332,0.237345332,1,0.289527721,3626.706228,8052631578,4947368422,2,1,5.20E+12,5.36E+12,89,0,1526315789,0.14893617,7684210526,0,207,253,218,-2.512032234,2,5.424,678,267,678,0.39380531,0.46460177,2184.011943,1,1.4,6
,0,0,0,0,0.810234051,1.5,1.916666667,0.377777778,0.377777778,1,0.090909091,140.9808212,2.44E+11,31631578948,0,0.196428571,5.86E+12,7.10E+13,5,0,1789473684,0.071428571,49526315790,1894736842,9,27,20,-4.619768985,2,2.333333333,56,5,56,0.089285714,0,30.83157563,1,1,1
,0,1,0,0,0.162887224,1,1.272727273,0.263157895,0.263157895,1,0.285714286,22.55216385,7.62E+11,-1,0,1,5.56E+12,7.00E+12,2,1,236842106,0.428571429,7.62E+11,7526315788,5,3,6,-0.405465108,1,1.272727273,14,4,14,0.285714286,0.785714286,7.44775128,1,1,1
,0,0,1,0,0,1,1,0,0,1,1,0,-1,-1,0,1,4.97E+12,6.77E+11,1,1,14947368422,0,,,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,0,0,3.281307736,1,2.746575342,0.23510467,0.23510467,1,0.45505618,2367.732213,14578947370,2000000000,8,1,5.58E+12,4.88E+12,24,0,2184210525,0.202970297,13394736843,52631580,163,181,131,-4.111000107,1,3.253424658,475,303,475,0.637894737,0.332631579,1800.781965,1,1.164383562,7
,0,0,0,0,0,1,1.153846154,0.2,0.2,1,0.266666667,27.89927138,8.84E+11,13631578948,0,0,1.03E+13,6.65E+13,3,0,1736842106,0.2,7.39E+11,13631578948,8,4,4,-0.806475866,1,1.230769231,16,8,16,0.5,0.375,22.41863246,1,1,1
,0,0,1,25.19122118,17.85349873,14,10.66666667,0.435483871,0.435483871,0,0,88.58082754,4368421052,2789473684,0,1,4.42E+12,4.73E+12,18,1,52631580,0.628571429,3552631578,1421052632,0,26,9,-16.5867924,15,11.66666667,35,3,35,0.085714286,0,13.22944401,1,1,1
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,1157894738,0,1,1.35E+13,1.86E+11,2,1,447368420,0.5,1157894738,1157894738,2,0,0,-0.693147181,1,1,2,1,2,0.5,0,0,1,1,1
,0,0,1,0,0,1,1,0,0,1,1,0,-1,1684210526,0,1,2.42E+12,1.12E+13,2,1,210526316,0,1684210526,1684210526,0,0,2,-0.693147181,2,2,2,2,2,1,0.5,0,1,1,1
,0,0,1,0,0.092698343,1,1.351648352,0.181818182,0.181818182,1,0.285714286,480.0812198,1.02E+11,2105263156,0,0.285714286,5.98E+13,6.69E+12,14,0,1578947368,0.126984127,81315789473,631578948,44,47,35,-0.940525191,1,1.384615385,126,12,126,0.095238095,0.325396825,223.0815095,1,1,1
,0,0,0,0,0,1,1,0.25,0.25,1,0.333333333,0.693147181,4.58E+12,-1,0,1,9.96E+11,4.29E+12,1,1,6210526316,0,4.58E+12,8.82E+11,2,0,1,-0.693147181,1,1,3,2,3,0.666666667,0,0.693147181,1,1,1
,0,0,0,0,0.23104906,2,1.666666667,0,0,1,0.6,4.787491743,1.86E+11,-1,0,1,8.96E+12,4.68E+12,2,1,421052632,0.166666667,1.86E+11,51105263158,3,3,0,-1.504077397,2,2,6,1,6,0.166666667,0,0,1,1,1
,0,1,0,0,0,1,1,0,0,1,0.333333333,5.886104031,4.65E+12,4710526315,0,1,6.99E+12,3.76E+12,2,1,21684210528,0,1.33E+11,105263158,5,0,2,-2.302585093,1,1,7,3,7,0.428571429,0.571428571,4.787491743,1,1,1
,0,0,1,99.34394658,336.7746472,38,81.86,0.448294386,0.448294386,1,0.009298819,30066.98153,210526316,-1,0,1,2.12E+12,1.13E+13,178,0,2000000000,0.057980456,210526316,0,0,0,4108,-4504.588226,38,82.16,4108,1,4108,0.000243427,0,0,1,1,1
,0,0,0,0,0.597253156,1,2,0.454545455,0.454545455,1,0.166666667,4.787491743,4.26E+11,-1,0,1,5.52E+12,7.57E+12,2,1,210526316,0.333333333,4.26E+11,42368421052,0,5,1,-2.708050201,1,2,6,2,6,0.333333333,0.5,3.401197382,1,1.333333333,2
,1,0,0,0,12.58056316,1,3.476190476,0.144578313,0.144578313,1,0.612903226,473.5023923,28000000000,10184210527,0,1,5.07E+12,6.64E+12,18,0,3105263158,0.047244094,23894736842,52631578,43,67,32,-6.548606163,1,6.761904762,142,1,142,0.007042254,1,0,1,1.047619048,2
,1,0,0,0,0,1,1.083333333,0.235294118,0.235294118,1,0.222222222,18.19545503,1.13E+12,-1,0,0.307692308,4.62E+12,9.52E+12,2,0,27263157894,0,1.13E+12,1.12E+11,2,7,4,-1.252762969,1,1.083333333,13,7,13,0.538461538,0.076923077,18.19545503,1,1,1
,0,0,0,0,0.219176126,2,1.689655172,0.380952381,0.380952381,1,0.162790698,146.9289537,1.15E+11,3947368420,0,1,6.22E+12,6.02E+12,6,0,578947368,0.137254902,95157894738,157894738,17,18,17,0,2,1.793103448,52,19,52,0.365384615,0.288461538,90.82292619,1,1,1
,0,0,1,0.34657359,1.216407388,2,2.5,0.023255814,0.023255814,1,0.884615385,105.4808795,1.32E+11,12105263158,0,1,3.84E+12,5.17E+12,3,1,4184210526,0.023809524,1.16E+11,2578947370,18,7,17,-2.852016471,2.5,3,42,25,42,0.595238095,0.214285714,99.15294276,1,1,1
,0,0,1,0,0,1,1,0.333333333,0.333333333,0,0,4.094344562,1.48E+11,3315789473,0,1,7.12E+12,5.33E+12,3,1,105263158,0.6,15368421052,421052630,3,2,1,-0.405465108,1,1.5,6,5,6,0.833333333,0.166666667,4.787491743,1,1,1
,0,1,0,0.693147181,4.383667069,3,4.217391304,0,0,1,1,344.2354478,69368421054,24947368422,0,1,7.96E+12,4.59E+12,8,0,5947368421,0.009259259,66842105264,368421052,46,36,26,-2.774887712,3,4.695652174,108,15,108,0.138888889,0.861111111,69.06352935,1,1,1
,1,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,1.15E+13,2.09E+12,1,1,210526314,0,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,1,0,43.63203155,1,11.12956811,0.236648607,0.236648607,1,0.274376417,27180.08769,4052631580,2473684212,1,0.053992395,1.17E+13,6.02E+13,132,0,736842106,0.170068027,3736842106,0,1408,1353,1184,-10.50673123,2,13.10631229,3945,1468,3945,0.372116603,0.055006337,24100.38072,1,2.302325581,21
,0,0,1,0,68.21315417,2,13.67195767,0.116859946,0.116859946,1,0.381552754,22816.54438,2263157896,2684210524,12,0.064393939,6.96E+13,6.47E+12,101,0,894736844,0.165594855,2315789474,0,1441,1296,1223,-9.254446217,2,20.95238095,3960,1159,3960,0.292676768,0.067424242,20309.76472,1,2.44973545,30
,0,0,1,0,0,1,1,0.333333333,0.333333333,0,0,0,-1,-1,0,0,4.06E+13,3.45E+13,1,1,5605263158,0,,,1,1,0,0,1,1,2,2,2,1,0.5,0,1,1,1
,0,0,1,0,0,1,1,0,0,0,0,0,-1,-1,0,1,6.90E+11,8.41E+12,1,1,1052631580,0,,,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
,0,1,0,0,15.87796957,2,5.951754386,0.192107546,0.192107546,1,0.254813137,10453.83117,3684210526,2315789474,7,1,4.98E+12,8.03E+12,58,0,6894736844,0.068138801,3526315792,0,356,762,745,-93.38323952,2,8.171052632,1863,1108,1863,0.594739667,0.243692968,9297.066753,1,1.004385965,2
,0,0,0,0,0,1,1,0.333333333,0.333333333,1,0.333333333,4.787491743,1.80E+12,-1,0,1,4.42E+12,7.58E+12,2,1,342105263,0.333333333,1.80E+12,7.70E+11,1,2,3,-0.405465108,1,1,6,6,6,1,0.166666667,4.787491743,1,1,1
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,7.53E+12,3.81E+12,1,1,1526315790,0,,,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,0,6.88E+13,8.47E+12,1,1,105263158,1,,,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
,0,0,1,0,0.057762265,1,1.416666667,0.105263158,0.105263158,1,0.705882353,30.67186011,5.85E+11,-1,0,0.529411765,9.73E+12,9.19E+12,3,0,105263158,0.529411765,5.85E+11,11000000000,5,4,8,-0.624154309,1,1.416666667,17,13,17,0.764705882,0.235294118,28.88010064,1,1,1
,1,0,0,3.17805383,8.363301044,5,6.529411765,0.315151515,0.315151515,1,0.397849462,416.2850697,39263157894,2052631580,1,1,5.16E+12,7.59E+12,7,0,4315789472,0.018348624,33184210525,526315792,39,32,42,-0.694591433,5,6.647058824,113,1,113,0.008849558,1,0,1,1,1
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,4.47E+12,1.77E+12,1,1,31315789476,0,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,0,0,0,1,1,0,0,0,0,30.40515576,11157894737,1026315790,0,0,1.26E+12,7.60E+13,33,1,736842104,0.058823529,1052631580,684210526,0,3,48,-41.95046277,6.5,8.5,51,2,51,0.039215686,0,10.98189713,1,1,1
,0,0,1,0.34657359,4.375576961,2.5,3.5,0.052631579,0.052631579,1,0.846153846,32.81192627,2.56E+11,3.95E+11,0,0.111111111,6.78E+13,9.30E+12,2,0,105263158,0.666666667,3.26E+11,41736842104,8,5,5,-0.441832752,2.5,4.5,18,1,18,0.055555556,1,0,1,1,1
,0,1,0,0,6.057037317,2,4.074074074,0.268792711,0.268792711,1,0.201995012,3162.820139,25631578948,1789473684,4,0.107476636,5.09E+13,1.02E+13,28,0,2631578946,0.145187602,22368421053,0,185,205,252,-5.429854613,2,4.755555556,642,22,642,0.034267913,0.330218069,1099.976887,1,1.251851852,9
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,2.96E+12,-1,0,1,1.02E+13,3.32E+12,1,1,2.34E+11,0.5,2.96E+12,2.96E+12,1,1,0,0,1,1,2,2,2,1,0.5,0,1,1,1
,1,0,0,0,10.70774694,1,5.318965517,0.225733634,0.225733634,1,0.36622807,3673.786387,14657894736,2236842105,0,0.110787172,6.86E+13,5.61E+12,35,0,894736842,0.147812971,11921052632,0,242,254,190,-5.193197182,2,5.913793103,686,350,686,0.510204082,0.217201166,2925.207603,1,1.629310345,9
,0,0,1,0,3.446832003,1.5,2.768292683,0.00729927,0.00729927,1,0.82278481,1011.635793,33052631579,4578947368,5,1,6.00E+12,5.69E+12,16,0,11263157896,0.007782101,23315789472,0,89,95,88,-0.152444527,2,3.317073171,272,48,272,0.176470588,0.5625,556.1182576,1,1,1
,0,0,0,0,0,1,1,0,0,1,1,32.5241173,9.43E+11,315789474,0,1,2.24E+12,8.19E+12,42,1,3052631579,0.038461538,315789474,0,0,42,40,-31.08770072,10,10.25,82,6,82,0.073170732,0,134.4915107,1,1,1
,0,0,0,0,0,1,1,0,0,1,1,4.787491743,9.70E+11,-1,1,1,9.83E+12,3.58E+12,1,1,8684210526,0,9.70E+11,70789473684,5,1,0,-2.708050201,1,1,6,3,6,0.5,0.166666667,2.995732274,1,1,1
,0,0,0,0,3.500461569,1,3.2,0.2,0.2,1,0.5,27.89927138,1.04E+12,-1,0,0,3.85E+13,3.79E+13,2,1,52631578,0.8125,1.04E+12,1.06E+11,8,5,3,-1.029619417,1,3.2,16,4,16,0.25,0.4375,14.74076896,1,1.8,5
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,7.06E+13,5.88E+12,1,1,2.09E+12,0,,,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,0,0,7.600542598,1,4.030418251,0.103495545,0.103495545,1,0.35625,7174.766675,12263157894,3947368421,11,0.086391437,1.26E+13,1.14E+13,39,0,2052631580,0.139854487,11499999999,0,447,393,468,-3.473935472,2,4.97338403,1308,860,1308,0.657492355,0.237003058,6391.474611,1,1.593155894,23
,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,0,6.78E+13,9.52E+12,1,1,0,1,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,0,0,4.459026825,2,4,0.453781513,0.453781513,1,0.125,205.1681995,1.36E+11,3.21E+11,0,1,4.51E+12,5.56E+12,5,0,3684210526,0.015384615,1.36E+11,2263157894,22,19,24,-0.273293335,2,4.0625,65,1,65,0.015384615,1,0,1,1.0625,2
,0,0,1,0,0,1,1,0,0,1,0.5,0,1.61E+12,-1,0,0.5,3.77E+13,4.81E+12,1,1,7210526315,0.5,1.61E+12,1.61E+12,0,2,0,-0.693147181,1,1,2,2,2,1,0,0,1,1,1
,0,0,1,2.48490665,81.86574098,4,16,0.249394673,0.249394673,1,0.233333333,1259.506924,26684210526,3000000000,0,1,6.20E+12,7.17E+12,12,0,421052632,0.225490196,24000000000,52631580,107,89,114,-1.629054347,4.5,25.83333333,310,125,310,0.403225806,0.24516129,1104.54995,1,1.166666667,2
,0,1,0,0,0,1,1,0,0,1,1,0,157894736,-1,0,1,10973684210,1.36E+13,2,1,289473683,0.5,157894736,157894736,0,0,2,-0.693147181,1,1,2,1,2,0.5,1,0,1,1,1
,0,0,1,0,30.48528622,2,9.989010989,0.275071633,0.275071633,1,0.143377886,5836.657335,7736842104,1763157895,3,1,4.63E+12,5.04E+12,35,0,1263157894,0.183946488,7368421052,0,386,308,318,-5.223285551,2,11.12087912,1012,192,1012,0.18972332,0.301383399,3172.721889,1,1.252747253,11
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,7.12E+12,8.89E+11,1,1,1368421052,0,,,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,0,0,7.080058706,1,4.513888889,0.247787611,0.247787611,1,0.388888889,1609.81662,28052631578,4105263158,0,1,7.40E+12,5.89E+12,12,0,1736842104,0.111445783,24736842106,52631578,116,131,93,-3.268045345,1,4.722222222,340,153,340,0.45,0.241176471,1273.795101,1,1.791666667,9
,0,0,1,0,0.081546727,1,1.333333333,0.075,0.075,1,0.820512821,227.5609014,2.81E+11,6105263158,0,0.472972973,5.79E+12,8.30E+12,6,0,6631578948,0.115942029,1.50E+11,210526314,21,33,20,-1.978282533,1,1.450980392,74,26,74,0.351351351,0.351351351,170.0272998,1,1,1
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,2.91E+12,-1,0,1,5.04E+12,6.79E+12,1,1,14131578948,0,2.91E+12,2.91E+12,0,2,0,-0.693147181,1,1,2,1,2,0.5,1,0,1,1,1
,0,0,0,0,11.4297022,1,4.288888889,0.216,0.216,1,0.326203209,836.0976324,97210526315,3315789473,0,0.020408163,5.47E+13,1.28E+13,8,0,52631580,0.617346939,90684210526,157894738,61,69,66,-0.244422106,1,4.355555556,196,15,196,0.076530612,0.219387755,272.4383306,1,1.333333333,15
,0,0,0,32.27876931,32.27876931,14,14,0.292682927,0.292682927,1,0.357142857,67.88974314,7.26E+11,25210526314,0,0.034482759,6.56E+13,9.88E+12,3,0,52631578,0.862068966,6.45E+11,7631578948,11,10,8,-0.200670695,14.5,14.5,29,3,29,0.103448276,0.275862069,20.02469759,6,6,11
,0,0,1,0,0,1,1,0,0,1,0.5,0,-1,-1,0,1,5.43E+12,6.15E+12,1,1,684210526,0.5,,,1,0,1,0,1,1,2,1,2,0.5,1,0,1,1,1
,0,0,1,0,0.597253156,2,2.333333333,0.3,0.3,1,0.333333333,6.579251212,3.14E+11,2.54E+11,0,1,4.73E+12,5.12E+12,2,1,105263156,0.571428571,2.84E+11,35789473684,1,4,2,-0.693147181,2,2.333333333,7,2,7,0.285714286,0.142857143,1.791759469,1,1,1
,0,0,0,0,0,1,1,0,0,1,0.5,0,4.94E+12,-1,0,1,8.28E+12,5.36E+12,1,1,1552631579,0,4.94E+12,4.94E+12,1,1,0,0,1,1,2,2,2,1,0.5,0,1,1,1
,0,0,1,0,0,1,1,0.4,0.4,1,0.5,0.693147181,4.64E+11,2.11E+12,0,0,6.88E+13,7.09E+12,1,1,0,0.666666667,1.29E+12,4.64E+11,0,3,0,-1.791759469,1,1,3,2,3,0.666666667,0.333333333,0.693147181,1,1,1
,0,0,0,0,0.679356736,1,1.941176471,0.406779661,0.406779661,1,0.125,88.58082754,58736842105,-1,0,1,4.79E+12,4.95E+12,3,1,6894736842,0.242424242,58736842105,6578947368,17,1,17,-9.533410063,1,2.058823529,35,17,35,0.485714286,0,55.07575409,1,1,1
,0,0,0,0,0.081800581,1,1.388059701,0.204918033,0.204918033,1,0.329545455,342.2013532,1.37E+11,3921052634,0,0.288659794,1.03E+13,6.88E+12,6,0,2105263158,0.096774194,1.29E+11,368421052,49,29,19,-6.992281171,1,1.447761194,97,43,97,0.443298969,0.278350515,270.4891992,1,1.044776119,2
,0,0,1,0,0.108591483,1,1.212121212,0.2,0.2,1,0.6875,131.5452273,2.26E+11,2473684210,0,1,3.94E+12,6.81E+12,4,0,1236842105,0.145833333,1.54E+11,315789476,6,23,19,-5.510230649,1,1.454545455,48,27,48,0.5625,0.1875,114.6490552,1,1,1
,0,1,0,0,9.661761134,2,5.259259259,0.37295082,0.37295082,1,0.145299145,592.6199167,48263157894,2157894736,0,1,5.27E+12,5.55E+12,9,0,4368421052,0.108843537,34842105264,157894738,37,73,43,-6.90376522,2,5.666666667,153,18,153,0.117647059,0.209150327,215.791479,1,1.037037037,2
,0,0,0,0,8.582867883,1,4.648275862,0.24012474,0.24012474,1,0.280276817,3977.57339,12131578947,1368421052,3,1,6.83E+12,5.55E+12,30,0,1236842104,0.094752187,11210526316,0,284,248,199,-7.558825303,1,5.04137931,731,63,731,0.086183311,0.247606019,2152.919513,1,1.579310345,8
,0,0,0,0,0,1,1.384615385,0.181818182,0.181818182,1,0.388888889,33.50507345,5.35E+11,-1,0,1,8.42E+12,4.85E+12,3,0,868421053,0.111111111,5.35E+11,16210526316,7,5,6,-0.15415068,1,1.384615385,18,5,18,0.277777778,0.388888889,18.40066088,1,1.384615385,2
,0,0,0,0,11.66889217,1,4.872340426,0.138376384,0.138376384,1,0.306608884,8519.909935,11473684210,315789474,0,0.142398287,1.32E+13,1.20E+13,196,0,789473684,0.152338812,2710526317,0,366,326,1176,-342.0594599,1,7.94893617,1868,84,1868,0.04496788,0.551927195,4148.272806,1,1.612765957,13
,1,0,0,0,0,1,1,0.285714286,0.285714286,0,0,3.17805383,3.04E+12,2657894736,0,0,6.68E+13,1.03E+13,2,1,4921052631,0,3947368420,1368421052,0,3,2,-1.098612289,1,1.25,5,2,5,0.4,0.8,1.386294361,1,1,1
,0,1,0,0,0,1,1.15,0.137931034,0.137931034,1,0.35,51.60667557,3.12E+11,3.10E+11,0,1,4.71E+12,6.89E+12,2,0,736842104,0.24,3.12E+11,1578947368,9,6,10,-0.47445798,1,1.25,25,3,25,0.12,0.48,19.78011371,1,1,1
,0,0,0,0,2.698897251,1,3.089285714,0.015873016,0.015873016,1,0.821705426,749.7241625,1.08E+11,5789473683,7,0.204301075,1.02E+13,8.81E+12,9,0,39105263160,0.01910828,92105263158,368421054,65,68,53,-1.03161177,2,3.321428571,186,55,186,0.295698925,0.596774194,353.2922563,1,1,1
,0,0,0,0,0.276514358,1,1.571428571,0.352941176,0.352941176,1,0.318181818,45.3801389,3.51E+11,-1,0,1,7.00E+12,6.02E+12,2,0,526315789,0.227272727,3.51E+11,21789473684,6,12,4,-2.089593913,1,1.571428571,22,21,22,0.954545455,0.045454545,45.3801389,1,1,1
,0,1,0,0,40.82137867,2,10.44781145,0.326852775,0.326852775,1,0.143558282,27452.94582,1894736842,1315789476,2,1,5.46E+12,6.24E+12,156,0,578947368,0.243921366,1842105264,0,1345,1330,1376,-0.406413763,2,13.63973064,4051,1139,4051,0.281165144,0.373241175,17778.60915,1,1.144781145,13
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,0,6.15E+12,7.12E+13,1,1,0,1,,,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
,0,0,0,0,18.0072035,2,7.181818182,0.193390996,0.193390996,1,0.314421828,24522.50119,4368421054,2105263158,13,0.251580973,1.12E+13,8.67E+12,180,0,1578947368,0.12865836,4263157892,0,1202,1262,1173,-1.692032323,2,8.700956938,3637,278,3637,0.076436624,0.381908166,9588.607709,1,1.303827751,19
,0,0,1,0,0,1,1,0.333333333,0.333333333,1,0.5,0,1.82E+12,-1,0,1,5.65E+12,7.37E+12,1,1,24631578947,0,1.82E+12,1.82E+12,0,2,0,-0.693147181,1,1,2,1,2,0.5,0,0,1,1,1
,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,0,3.52E+11,7.69E+13,1,1,52631580,1,,,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
,1,0,0,0,0,1,1,0.5,0.5,0,0,0.693147181,3.61E+11,842105262,0,0.333333333,6.19E+11,7.30E+13,2,1,11421052632,0,1.81E+11,842105262,0,0,3,-1.791759469,1,1,3,1,3,0.333333333,1,0,1,1,1
,0,0,0,0,0.412910251,1,1.285714286,0.315789474,0.315789474,0,0,12.7148161,11736842108,157894736,1,0,7.40E+13,2.84E+12,13,1,51552631578,0.166666667,263157893,0,13,0,0,-11.40856445,1,1.857142857,13,1,13,0.076923077,0,0,1,1,1
,1,0,0,0,1.966954832,1,2,0,0,1,0.947368421,216.628216,2.10E+11,4526315789,0,0.169014085,6.59E+13,7.67E+12,5,0,3052631580,0.295774648,1.36E+11,842105264,25,23,23,-0.040821995,1,2.366666667,71,24,71,0.338028169,0.661971831,97.48646853,1,1.066666667,3
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,5.48E+12,8.16E+12,1,1,526315790,0,,,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,1,0,0.690197133,1,1.704545455,0.384615385,0.384615385,1,0.212121212,293.5432574,96157894736,1947368421,0,1,5.68E+12,7.45E+12,7,0,526315790,0.214285714,53315789474,368421052,27,27,34,-0.523590513,1,2,88,24,88,0.272727273,0.375,188.596886,1,1.045454545,2
,0,0,1,0,0,1,1,0,0,1,1,0,-1,-1,0,1,1.57E+11,7.82E+11,1,1,52631580,1,,,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,1,0,0,1,1,0,0,0,0,0.693147181,8.20E+12,3105263158,0,1,9.39E+12,4.25E+12,2,1,894736842,0,4.10E+12,3105263158,2,0,1,-0.693147181,1.5,1.5,3,1,3,0.333333333,1,0,1,1,1
,0,1,0,0,11.66506471,1,4.583333333,0.240506329,0.240506329,1,0.407407407,183.8406817,1.59E+11,315789474,0,0.066666667,7.14E+13,5.15E+12,6,0,52631580,0.766666667,1.43E+11,315789472,26,19,15,-1.49400795,1,5,60,37,60,0.616666667,0.183333333,151.9271084,1,1.916666667,12
,0,0,1,0,0,1,1,0,0,1,1,0,-1,-1,0,1,4.64E+12,4.95E+12,1,1,315789474,0,,,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
,1,0,0,0,0,1,1,0.214285714,0.214285714,1,0.272727273,15.10441257,2.24E+12,-1,0,0.545454545,5.65E+12,6.81E+12,1,1,1631578946,0.181818182,2.24E+12,3.95E+11,1,4,6,-1.609437912,1,1,11,7,11,0.636363636,0.181818182,13.3126531,1,1,1
,1,0,0,0,0,1,1,0.25,0.25,0,0,0.693147181,4.71E+12,-1,0,1,9.30E+12,2.91E+12,1,1,105263156,0.666666667,4.71E+12,2.74E+12,2,0,1,-0.693147181,1,1,3,3,3,1,0.333333333,0.693147181,1,1,1
,0,0,1,0,1.417004146,2,2.777777778,0.074074074,0.074074074,1,0.782608696,54.7847294,1.74E+11,4236842106,0,0.76,4.93E+12,4.91E+12,4,1,105263158,0.6,1.44E+11,2000000000,6,14,5,-2.546930852,2,2.777777778,25,16,25,0.64,0,50.91352839,1,1.111111111,2
,1,0,0,0,0,1,1,0.5,0.5,0,0,3.17805383,4.04E+12,-1,0,0.8,9.05E+12,6.14E+11,1,1,66789473686,0.2,4.04E+12,2.69E+12,3,1,1,-0.405465108,1,1,5,5,5,1,0,3.17805383,1,1,1
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,0,7.06E+13,6.70E+12,1,1,1263157896,0,,,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
,0,0,1,0,0.794513458,1,2,0,0,1,1,8.525161361,1.62E+12,-1,0,0.125,6.81E+13,5.97E+12,2,1,342105262,0.375,1.62E+12,3.57E+11,2,4,2,-0.287682072,1,2,8,8,8,1,0.125,8.525161361,1,1.75,4
,0,1,0,0,1.138828228,1,1.825,0.069767442,0.069767442,1,0.71875,267.9048033,2.10E+11,9578947368,0,0.425,9.17E+12,5.06E+12,6,0,447368422,0.3375,1.69E+11,526315790,32,39,9,-10.61476818,1,2,80,41,80,0.5125,0.35,201.5555052,1,1.1,5
