outcome,payment_account_prefix_same_as_address_prefix,payment_account_infrequent_account,payment_account_rare_account,bids_per_auction_per_ip_entropy_median,bids_per_auction_per_ip_entropy_mean,ips_per_bidder_per_auction_median,ips_per_bidder_per_auction_mean,only_one_user,ip_only_one_user_counts,on_ip_that_has_a_bot,on_ip_that_has_a_bot_mean,ip_entropy,dt_change_ip_median,dt_same_ip_median,num_first_bid,short,t_until_end_median,t_since_start_median,max_bids_in_hour72,sleep,dt_others_median,f_dt_others_lt_cutoff,dt_self_median,dt_self_min,monday,tuesday,wednesday,balance,s_monday,s_tuesday,s_wednesday,f_monday,f_tuesday,f_wednesday,bids_per_auction_median,bids_per_auction_mean,n_bids,n_urls,n_bids_url,f_urls,vasstdc27m7nks3,ya0vpnuq1shnign,url_entropy,countries_per_bidder_per_auction_median,countries_per_bidder_per_auction_mean,countries_per_bidder_per_auction_max,auto parts,books and music,clothing,computers,furniture,home goods,jewelry,mobile,office equipment,sporting goods
,0,1,0,0,9.128286282,2,4.034883721,0.013319672,0.013319672,1,0.818181818,4264.273257,16315789474,5526315790,27,0.364485981,1.02E+13,8.61E+12,32,0,6000000000,0.168471721,12789473684,0,290,299,374,-6.462101293,0.77540107,0.799465241,1,0.301142264,0.310488058,0.388369678,2,5.598837209,963,118,963,0.122533749,0.791277259,0,1289.019171,1,1.069767442,4,0,0,0,0,0,0,0,0,0,1
,0,0,0,1.791759469,59.81361447,3,16.52227979,0.342503188,0.342503188,1,0.143782476,154562.7955,894736842,578947370,43,0.322748684,9.46E+12,9.19E+12,490,0,2684210528,0.092904473,894736842,0,7217,6010,4818,-240.6946604,1,0.832755993,0.667590412,0.399944583,0.333056248,0.266999169,4,18.69948187,18045,2999,18045,0.166195622,0.642283181,0,47297.02674,1,1.082901554,11,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,5.574157608,1,3.267123288,0.286031042,0.286031042,1,0.29040404,3301.039771,10000000000,3210526316,2,1,4.78E+12,6.78E+12,38,0,684210526,0.255389718,7842105262,0,111,265,268,-41.96425673,0.414179104,0.98880597,1,0.172360248,0.411490683,0.416149068,1,4.410958904,644,4,644,0.00621118,0.992236025,0,31.62198794,1,1.239726027,17,0,0,0,0,0,0,1,0,0,0
,0,1,0,0,0,1,1,0.5,0.5,0,0,1.098612289,85473684212,5078947368,0,1,7.80E+12,4.76E+12,3,1,868421052,0.25,9157894736,1000000000,0,4,0,-2.48490665,0,1,0,0,1,0,1,1.333333333,4,1,4,0.25,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1.285714286,0.307692308,0.307692308,1,0.5,10.6046029,1.74E+12,54842105264,0,0.333333333,9.16E+12,5.91E+12,1,0,315789474,0.222222222,1.52E+12,54842105264,4,2,3,-0.287682072,1,0.5,0.75,0.444444444,0.222222222,0.333333333,1,1.285714286,9,6,9,0.666666667,0.111111111,0,9.911455722,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0,1,1,0.090909091,0.090909091,1,0.3,12.80182748,1.18E+12,-1,0,1,5.29E+12,6.63E+12,2,1,3394736842,0.2,1.18E+12,80947368422,2,5,3,-0.510825624,0.4,1,0.6,0.2,0.5,0.3,1,1,10,6,10,0.6,0.1,0,9.62377365,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,1,0,0,7.667965027,1,3.75,0.047619048,0.047619048,1,0.333333333,39.33988419,4.45E+11,1.30E+12,0,1,6.37E+12,7.27E+12,3,0,52631580,0.85,5.14E+11,52631580,6,8,6,-0.133531393,0.75,1,0.75,0.3,0.4,0.3,1,5,20,3,20,0.15,0.85,0,8.668024081,1,1.5,3,0,0,0,0,0,0,0,0,0,1
,1,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,1,1.33E+13,3.62E+11,1,1,52631578,1,,,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1,0.166666667,0.166666667,1,0.2,3.17805383,2.13E+12,-1,0,0.4,2.37E+12,3.19E+12,1,1,789473684,0.2,2.13E+12,2.96E+11,3,0,2,-1.098612289,1,0,0.666666667,0.6,0,0.4,1,1,5,3,5,0.6,0.6,0,2.48490665,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,0,0,10.67068328,2,4.467065868,0.11884058,0.11884058,1,0.45026178,4992.203538,18894736840,1473684212,1,0.047149123,1.25E+13,1.33E+13,35,0,421052630,0.378006873,16684210527,0,296,321,295,-0.706313112,0.92211838,1,0.919003115,0.324561404,0.351973684,0.323464912,2,5.461077844,912,78,912,0.085526316,0.532894737,0,1901.710793,1,1.826347305,16,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,16.56150162,1,5.678571429,0.270916335,0.270916335,1,0.38,759.1164553,57473684210,4210526316,0,1,6.24E+12,7.24E+12,9,0,105263157,0.587912088,47315789474,157894736,53,65,65,-0.799159858,0.815384615,1,1,0.289617486,0.355191257,0.355191257,1,6.535714286,183,86,183,0.469945355,0.349726776,0,558.6949256,1,1.607142857,13,0,0,0,0,0,0,0,0,0,1
,0,0,0,0,101.760391,2,16.70786517,0.250984252,0.250984252,1,0.185185185,14013.3425,2789473684,2789473685,0,0.039859834,6.56E+13,9.89E+12,142,0,157894736,0.480566987,2789473684,0,376,923,984,-165.7917683,0.382113821,0.93800813,1,0.164695576,0.404292597,0.431011827,2,25.65168539,2283,1686,2283,0.738501971,0.197547087,0,12813.32784,1,2.764044944,33,0,0,0,0,0,0,0,0,0,1
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,8.88E+12,4.75E+12,1,1,13105263158,0,,,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,0,0,0,1,1,0,0,1,1,0,-1,30105263158,0,1,3.95E+12,6.03E+12,2,1,315789473,0.5,30105263158,30105263158,0,2,0,-0.693147181,0,1,0,0,1,0,2,2,2,1,2,0.5,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
,0,0,0,0,125.8038777,2,16.37089202,0.301078167,0.301078167,1,0.121905941,34633.23526,1736842104,1105263158,4,1,5.81E+12,7.27E+12,120,0,52631580,0.66284585,1684210526,0,1637,1762,1787,-3.765931002,0.916060436,0.986010073,1,0.31565754,0.339760895,0.344581566,2,24.34741784,5186,1148,5186,0.221365214,0.450829155,0,20121.71615,1,1.394366197,39,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,3.290181437,2,2.962962963,0.017857143,0.017857143,1,0.428571429,311.2838704,1.74E+11,22000000000,0,0,9.90E+12,6.48E+13,7,0,631578946,0.242990654,1.43E+11,315789472,34,40,36,-0.240242347,0.85,1,0.9,0.309090909,0.363636364,0.327272727,2,4.074074074,110,68,110,0.618181818,0.318181818,0,316.3483214,1,1,1,0,0,0,0,0,1,0,0,0,0
,0,1,0,0,6.711187673,2,3.844444444,0.177892919,0.177892919,1,0.162393162,2046.961481,7526315790,1105263160,4,0.567226891,5.50E+12,9.71E+12,28,1,947368420,0.138424821,5552631580,315789474,192,173,111,-11.87490579,1,0.901041667,0.578125,0.403361345,0.363445378,0.233193277,2,5.288888889,476,26,476,0.054621849,0.067226891,0,625.4727773,1,1.277777778,8,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0.832837994,1,1.333333333,0,0,1,0.2,23.014257,1.77E+11,315789474,0,0.28,4.67E+11,7.31E+13,10,1,1289473685,0,394736842,0,2,0,23,-18.28878946,0.086956522,0,1,0.08,0,0.92,1,2.777777778,25,1,25,0.04,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
,0,0,0,0,0.072962861,1,1.210526316,0.282051282,0.282051282,1,0.181818182,52.02764486,4.91E+11,6000000000,0,0.392857143,1.26E+13,6.97E+12,5,1,8842105263,0,13236842104,1052631580,19,0,9,-11.43364413,1,0,0.473684211,0.678571429,0,0.321428571,1,1.473684211,28,20,28,0.714285714,0.142857143,0,60.28087251,1,1,1,0,0,0,0,0,0,1,0,0,0
,1,0,0,0,0.358351894,1,1.8,0,0,1,1,10.6046029,1.13E+12,-1,0,0.666666667,2.32E+12,5.17E+12,2,1,1947368420,0.111111111,1.13E+12,84631578948,5,1,3,-1.203972804,1,0.2,0.6,0.555555556,0.111111111,0.333333333,1,1.8,9,1,9,0.111111111,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
,1,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,6.89E+12,6.63E+12,1,1,473684212,0,,,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
,1,0,0,0,0,1,1,0.2,0.2,1,0.5,1.791759469,4.57E+12,-1,0,0.5,4.60E+12,9.18E+12,1,1,13131578947,0,4.57E+12,1.99E+12,1,1,2,0,0.5,0.5,1,0.25,0.25,0.5,1,1,4,1,4,0.25,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,0,0.693147181,16.67222726,3,7.161290323,0.322404372,0.322404372,1,0.257142857,1094.24061,15947368422,1473684210,0,1,7.74E+12,3.15E+12,29,0,263157894,0.404081633,15368421052,52631578,63,109,76,-6.592188832,0.577981651,1,0.697247706,0.254032258,0.439516129,0.306451613,3,8,248,100,248,0.403225806,0.403225806,0,717.4117244,1,1.064516129,2,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1.333333333,0.2,0.2,1,0.25,1.791759469,1.06E+12,-1,0,0,6.34E+13,5.33E+12,1,1,78947370,0.75,1.06E+12,7.79E+11,1,2,1,0,0.5,1,0.5,0.25,0.5,0.25,1,1.333333333,4,4,4,1,0,0,1.791759469,1,1.333333333,2,0,0,0,0,0,1,0,0,0,0
,0,0,0,0,0,2,2,0.333333333,0.333333333,0,0,0,-1,-1,0,0,3.90E+13,3.83E+13,1,1,26315790,1,,,1,0,1,0,1,0,1,0.5,0,0.5,2,2,2,2,2,1,0.5,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,,,,,,,0,0,,-1,-1,0,,,,,0,,,,,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0.488406913,1,1.685714286,0.126582278,0.126582278,1,0.4,201.8822159,1.39E+11,21842105262,0,0.289855072,1.12E+13,1.16E+13,5,0,1500000000,0.117647059,1.15E+11,947368420,16,12,41,-9.87325968,0.390243902,0.292682927,1,0.231884058,0.173913043,0.594202899,1,1.971428571,69,12,69,0.173913043,0.463768116,0,99.44916026,1,1,1,0,0,0,0,0,0,1,0,0,0
,0,0,0,0,0.010830425,1,1.15625,0,0,1,0.8,163.6203129,1.10E+12,0,0,0.144578313,5.94E+12,6.82E+13,20,1,23105263159,0.013513514,0,0,10,64,9,-32.73741463,0.15625,1,0.140625,0.120481928,0.771084337,0.108433735,1,1.296875,83,2,83,0.024096386,0.204819277,0,42.45984583,1,1,1,0,0,0,0,0,0,1,0,0,0
,0,0,1,0,0,1,1,0.333333333,0.333333333,1,0.5,0,-1,-1,0,0,3.50E+13,4.23E+13,1,1,263157895,0.5,,,0,1,1,0,0,1,1,0,0.5,0.5,1,1,2,2,2,1,0.5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,1,0,0,1,1,0,0,1,1,0,-1,-1,0,1,9.72E+12,1.88E+12,1,1,736842104,0,,,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0,1,1,0,0,1,1,0.693147181,6.21E+12,-1,0,1,7.85E+12,5.79E+12,1,1,263157894,0,6.21E+12,5.34E+12,1,1,1,0,1,1,1,0.333333333,0.333333333,0.333333333,1,1,3,2,3,0.666666667,0.666666667,0,0.693147181,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,1,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,4.54E+12,5.31E+12,1,1,52631578,1,,,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
,0,0,0,0,1.553433565,1,2.12195122,0.447852761,0.447852761,1,0.072289157,312.2665356,71000000000,10157894736,1,1,2.94E+12,9.41E+12,5,0,18000000000,0.012987013,63684210526,157894738,5,33,52,-22.22808602,0.096153846,0.634615385,1,0.055555556,0.366666667,0.577777778,1,2.195121951,90,2,90,0.022222222,0.988888889,0,4.48863637,1,1,1,0,1,0,0,0,0,0,0,0,0
,0,0,1,0.693147181,1.58200776,2,2.462962963,0.321285141,0.321285141,1,0.105263158,458.6753601,11684210528,0,0,1,7.32E+12,2.50E+12,37,1,7368421052,0.016129032,0,0,95,49,25,-22.28296535,1,0.515789474,0.263157895,0.562130178,0.289940828,0.147928994,3,3.12962963,169,2,169,0.01183432,0.74556213,0,96.66250446,1,1,1,0,0,0,0,0,0,0,0,1,0
,0,0,0,0,0,1,1.166666667,0.066666667,0.066666667,1,0.692307692,64.55753863,5.57E+11,-1,0,0.178571429,8.17E+12,8.51E+12,4,0,1500000000,0.214285714,5.57E+11,8947368422,10,11,7,-0.423814247,0.909090909,1,0.636363636,0.357142857,0.392857143,0.25,1,1.166666667,28,16,28,0.571428571,0.321428571,0,50.77488189,1,1.041666667,2,0,0,0,0,0,1,0,0,0,0
,0,0,0,0,8.04928524,2,4.76,0.237345332,0.237345332,1,0.289527721,3626.706228,8052631578,4947368422,2,1,5.20E+12,5.36E+12,89,0,1526315789,0.14893617,7684210526,0,207,253,218,-2.512032234,0.818181818,1,0.861660079,0.305309735,0.373156342,0.321533923,2,5.424,678,267,678,0.39380531,0.46460177,0,2184.011943,1,1.4,6,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0.810234051,1.5,1.916666667,0.377777778,0.377777778,1,0.090909091,140.9808212,2.44E+11,31631578948,0,0.196428571,5.86E+12,7.10E+13,5,0,1789473684,0.071428571,49526315790,1894736842,9,27,20,-4.619768985,0.333333333,1,0.740740741,0.160714286,0.482142857,0.357142857,2,2.333333333,56,5,56,0.089285714,0,0,30.83157563,1,1,1,0,0,0,0,0,1,0,0,0,0
,0,1,0,0,0.162887224,1,1.272727273,0.263157895,0.263157895,1,0.285714286,22.55216385,7.62E+11,-1,0,1,5.56E+12,7.00E+12,2,1,236842106,0.428571429,7.62E+11,7526315788,5,3,6,-0.405465108,0.833333333,0.5,1,0.357142857,0.214285714,0.428571429,1,1.272727273,14,4,14,0.285714286,0.785714286,0,7.44775128,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0,1,1,0,0,1,1,0,-1,-1,0,1,4.97E+12,6.77E+11,1,1,14947368422,0,,,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
,0,0,0,0,3.281307736,1,2.746575342,0.23510467,0.23510467,1,0.45505618,2367.732213,14578947370,2000000000,8,1,5.58E+12,4.88E+12,24,0,2184210525,0.202970297,13394736843,52631580,163,181,131,-4.111000107,0.900552486,1,0.723756906,0.343157895,0.381052632,0.275789474,1,3.253424658,475,303,475,0.637894737,0.332631579,0,1800.781965,1,1.164383562,7,0,0,0,0,0,0,1,0,0,0
,0,0,0,0,0,1,1.153846154,0.2,0.2,1,0.266666667,27.89927138,8.84E+11,13631578948,0,0,1.03E+13,6.65E+13,3,0,1736842106,0.2,7.39E+11,13631578948,8,4,4,-0.806475866,1,0.5,0.5,0.5,0.25,0.25,1,1.230769231,16,8,16,0.5,0.375,0,22.41863246,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,1,25.19122118,17.85349873,14,10.66666667,0.435483871,0.435483871,0,0,88.58082754,4368421052,2789473684,0,1,4.42E+12,4.73E+12,18,1,52631580,0.628571429,3552631578,1421052632,0,26,9,-16.5867924,0,1,0.346153846,0,0.742857143,0.257142857,15,11.66666667,35,3,35,0.085714286,0,0,13.22944401,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,1157894738,0,1,1.35E+13,1.86E+11,2,1,447368420,0.5,1157894738,1157894738,2,0,0,-0.693147181,1,0,0,1,0,0,1,1,2,1,2,0.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
,0,0,1,0,0,1,1,0,0,1,1,0,-1,1684210526,0,1,2.42E+12,1.12E+13,2,1,210526316,0,1684210526,1684210526,0,0,2,-0.693147181,0,0,1,0,0,1,2,2,2,2,2,1,0.5,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
,0,0,1,0,0.092698343,1,1.351648352,0.181818182,0.181818182,1,0.285714286,480.0812198,1.02E+11,2105263156,0,0.285714286,5.98E+13,6.69E+12,14,0,1578947368,0.126984127,81315789473,631578948,44,47,35,-0.940525191,0.936170213,1,0.744680851,0.349206349,0.373015873,0.277777778,1,1.384615385,126,12,126,0.095238095,0.325396825,0,223.0815095,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1,0.25,0.25,1,0.333333333,0.693147181,4.58E+12,-1,0,1,9.96E+11,4.29E+12,1,1,6210526316,0,4.58E+12,8.82E+11,2,0,1,-0.693147181,1,0,0.5,0.666666667,0,0.333333333,1,1,3,2,3,0.666666667,0,0,0.693147181,1,1,1,0,0,0,0,0,0,1,0,0,0
,0,0,0,0,0.23104906,2,1.666666667,0,0,1,0.6,4.787491743,1.86E+11,-1,0,1,8.96E+12,4.68E+12,2,1,421052632,0.166666667,1.86E+11,51105263158,3,3,0,-1.504077397,1,1,0,0.5,0.5,0,2,2,6,1,6,0.166666667,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
,0,1,0,0,0,1,1,0,0,1,0.333333333,5.886104031,4.65E+12,4710526315,0,1,6.99E+12,3.76E+12,2,1,21684210528,0,1.33E+11,105263158,5,0,2,-2.302585093,1,0,0.4,0.714285714,0,0.285714286,1,1,7,3,7,0.428571429,0.571428571,0,4.787491743,1,1,1,0,0,0,0,0,0,0,0,1,0
,0,0,1,99.34394658,336.7746472,38,81.86,0.448294386,0.448294386,1,0.009298819,30066.98153,210526316,-1,0,1,2.12E+12,1.13E+13,178,0,2000000000,0.057980456,210526316,0,0,0,4108,-4504.588226,0,0,1,0,0,1,38,82.16,4108,1,4108,0.000243427,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0.597253156,1,2,0.454545455,0.454545455,1,0.166666667,4.787491743,4.26E+11,-1,0,1,5.52E+12,7.57E+12,2,1,210526316,0.333333333,4.26E+11,42368421052,0,5,1,-2.708050201,0,1,0.2,0,0.833333333,0.166666667,1,2,6,2,6,0.333333333,0.5,0,3.401197382,1,1.333333333,2,0,0,0,0,0,0,0,1,0,0
,1,0,0,0,12.58056316,1,3.476190476,0.144578313,0.144578313,1,0.612903226,473.5023923,28000000000,10184210527,0,1,5.07E+12,6.64E+12,18,0,3105263158,0.047244094,23894736842,52631578,43,67,32,-6.548606163,0.641791045,1,0.47761194,0.302816901,0.471830986,0.225352113,1,6.761904762,142,1,142,0.007042254,1,0,0,1,1.047619048,2,0,0,0,0,0,0,0,0,1,0
,1,0,0,0,0,1,1.083333333,0.235294118,0.235294118,1,0.222222222,18.19545503,1.13E+12,-1,0,0.307692308,4.62E+12,9.52E+12,2,0,27263157894,0,1.13E+12,1.12E+11,2,7,4,-1.252762969,0.285714286,1,0.571428571,0.153846154,0.538461538,0.307692308,1,1.083333333,13,7,13,0.538461538,0.076923077,0,18.19545503,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0.219176126,2,1.689655172,0.380952381,0.380952381,1,0.162790698,146.9289537,1.15E+11,3947368420,0,1,6.22E+12,6.02E+12,6,0,578947368,0.137254902,95157894738,157894738,17,18,17,0,0.944444444,1,0.944444444,0.326923077,0.346153846,0.326923077,2,1.793103448,52,19,52,0.365384615,0.288461538,0,90.82292619,1,1,1,0,0,0,0,0,0,1,0,0,0
,0,0,1,0.34657359,1.216407388,2,2.5,0.023255814,0.023255814,1,0.884615385,105.4808795,1.32E+11,12105263158,0,1,3.84E+12,5.17E+12,3,1,4184210526,0.023809524,1.16E+11,2578947370,18,7,17,-2.852016471,1,0.388888889,0.944444444,0.428571429,0.166666667,0.404761905,2.5,3,42,25,42,0.595238095,0.214285714,0,99.15294276,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0,1,1,0.333333333,0.333333333,0,0,4.094344562,1.48E+11,3315789473,0,1,7.12E+12,5.33E+12,3,1,105263158,0.6,15368421052,421052630,3,2,1,-0.405465108,1,0.666666667,0.333333333,0.5,0.333333333,0.166666667,1,1.5,6,5,6,0.833333333,0.166666667,0,4.787491743,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,1,0,0.693147181,4.383667069,3,4.217391304,0,0,1,1,344.2354478,69368421054,24947368422,0,1,7.96E+12,4.59E+12,8,0,5947368421,0.009259259,66842105264,368421052,46,36,26,-2.774887712,1,0.782608696,0.565217391,0.425925926,0.333333333,0.240740741,3,4.695652174,108,15,108,0.138888889,0.861111111,0,69.06352935,1,1,1,0,0,0,0,0,0,0,1,0,0
,1,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,1.15E+13,2.09E+12,1,1,210526314,0,,,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
,0,0,1,0,43.63203155,1,11.12956811,0.236648607,0.236648607,1,0.274376417,27180.08769,4052631580,2473684212,1,0.053992395,1.17E+13,6.02E+13,132,0,736842106,0.170068027,3736842106,0,1408,1353,1184,-10.50673123,1,0.9609375,0.840909091,0.356907478,0.342965779,0.300126743,2,13.10631229,3945,1468,3945,0.372116603,0.055006337,0,24100.38072,1,2.302325581,21,0,0,0,0,0,0,0,0,0,1
,0,0,1,0,68.21315417,2,13.67195767,0.116859946,0.116859946,1,0.381552754,22816.54438,2263157896,2684210524,12,0.064393939,6.96E+13,6.47E+12,101,0,894736844,0.165594855,2315789474,0,1441,1296,1223,-9.254446217,1,0.899375434,0.848716169,0.363888889,0.327272727,0.308838384,2,20.95238095,3960,1159,3960,0.292676768,0.067424242,0,20309.76472,1,2.44973545,30,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0,1,1,0.333333333,0.333333333,0,0,0,-1,-1,0,0,4.06E+13,3.45E+13,1,1,5605263158,0,,,1,1,0,0,1,1,0,0.5,0.5,0,1,1,2,2,2,1,0.5,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
,0,0,1,0,0,1,1,0,0,0,0,0,-1,-1,0,1,6.90E+11,8.41E+12,1,1,1052631580,0,,,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,1,0,0,15.87796957,2,5.951754386,0.192107546,0.192107546,1,0.254813137,10453.83117,3684210526,2315789474,7,1,4.98E+12,8.03E+12,58,0,6894736844,0.068138801,3526315792,0,356,762,745,-93.38323952,0.467191601,1,0.977690289,0.19108964,0.409017713,0.399892646,2,8.171052632,1863,1108,1863,0.594739667,0.243692968,0,9297.066753,1,1.004385965,2,0,0,0,0,0,0,1,0,0,0
,0,0,0,0,0,1,1,0.333333333,0.333333333,1,0.333333333,4.787491743,1.80E+12,-1,0,1,4.42E+12,7.58E+12,2,1,342105263,0.333333333,1.80E+12,7.70E+11,1,2,3,-0.405465108,0.333333333,0.666666667,1,0.166666667,0.333333333,0.5,1,1,6,6,6,1,0.166666667,0,4.787491743,1,1,1,0,0,0,0,0,0,1,0,0,0
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,7.53E+12,3.81E+12,1,1,1526315790,0,,,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,0,6.88E+13,8.47E+12,1,1,105263158,1,,,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
,0,0,1,0,0.057762265,1,1.416666667,0.105263158,0.105263158,1,0.705882353,30.67186011,5.85E+11,-1,0,0.529411765,9.73E+12,9.19E+12,3,0,105263158,0.529411765,5.85E+11,11000000000,5,4,8,-0.624154309,0.625,0.5,1,0.294117647,0.235294118,0.470588235,1,1.416666667,17,13,17,0.764705882,0.235294118,0,28.88010064,1,1,1,0,0,0,0,0,0,0,0,0,1
,1,0,0,3.17805383,8.363301044,5,6.529411765,0.315151515,0.315151515,1,0.397849462,416.2850697,39263157894,2052631580,1,1,5.16E+12,7.59E+12,7,0,4315789472,0.018348624,33184210525,526315792,39,32,42,-0.694591433,0.928571429,0.761904762,1,0.345132743,0.283185841,0.371681416,5,6.647058824,113,1,113,0.008849558,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,4.47E+12,1.77E+12,1,1,31315789476,0,,,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1,0,0,0,0,30.40515576,11157894737,1026315790,0,0,1.26E+12,7.60E+13,33,1,736842104,0.058823529,1052631580,684210526,0,3,48,-41.95046277,0,0.0625,1,0,0.058823529,0.941176471,6.5,8.5,51,2,51,0.039215686,0,0,10.98189713,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,1,0.34657359,4.375576961,2.5,3.5,0.052631579,0.052631579,1,0.846153846,32.81192627,2.56E+11,3.95E+11,0,0.111111111,6.78E+13,9.30E+12,2,0,105263158,0.666666667,3.26E+11,41736842104,8,5,5,-0.441832752,1,0.625,0.625,0.444444444,0.277777778,0.277777778,2.5,4.5,18,1,18,0.055555556,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,1,0,0,6.057037317,2,4.074074074,0.268792711,0.268792711,1,0.201995012,3162.820139,25631578948,1789473684,4,0.107476636,5.09E+13,1.02E+13,28,0,2631578946,0.145187602,22368421053,0,185,205,252,-5.429854613,0.734126984,0.813492063,1,0.288161994,0.319314642,0.392523364,2,4.755555556,642,22,642,0.034267913,0.330218069,0,1099.976887,1,1.251851852,9,0,0,0,0,0,0,1,0,0,0
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,2.96E+12,-1,0,1,1.02E+13,3.32E+12,1,1,2.34E+11,0.5,2.96E+12,2.96E+12,1,1,0,0,1,1,0,0.5,0.5,0,1,1,2,2,2,1,0.5,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
,1,0,0,0,10.70774694,1,5.318965517,0.225733634,0.225733634,1,0.36622807,3673.786387,14657894736,2236842105,0,0.110787172,6.86E+13,5.61E+12,35,0,894736842,0.147812971,11921052632,0,242,254,190,-5.193197182,0.952755906,1,0.748031496,0.352769679,0.370262391,0.27696793,2,5.913793103,686,350,686,0.510204082,0.217201166,0,2925.207603,1,1.629310345,9,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,3.446832003,1.5,2.768292683,0.00729927,0.00729927,1,0.82278481,1011.635793,33052631579,4578947368,5,1,6.00E+12,5.69E+12,16,0,11263157896,0.007782101,23315789472,0,89,95,88,-0.152444527,0.936842105,1,0.926315789,0.327205882,0.349264706,0.323529412,2,3.317073171,272,48,272,0.176470588,0.5625,0,556.1182576,1,1,1,0,0,0,0,0,0,0,1,0,0
